"Name","RPKM","Total gene reads"
"AT1G08005","0.7470975045","2"
"AT1G08010","12.8182856947","288"
"AT1G08030","11.2988368798","344"
"AT1G08032","0","0"
"AT1G08035","0","0"
"AT1G08040","18.7804855449","493"
"AT1G08050","6.2646763719","230"
"AT1G08060","3.3996904349","357"
"AT1G08065","0","0"
"AT1G08070","1.1698544189","45"
"AT1G08080","0.1461145294","2"
"AT1G08090","0.5945323299","18"
"AT1G08100","0","0"
"AT1G08110","65.7591224424","1307"
"AT1G08115","0","19"
"AT1G08120","0.0599390548","1"
"AT1G08125","12.8397722847","272"
"AT1G08130","11.6035387002","507"
"AT1G08135","0","0"
"AT1G08140","0.0231231357","1"
"AT1G08150","0","0"
