"Name","RPKM","Total gene reads"
"AT1G07210","27.1786069851","594"
"AT1G07220","25.1486756686","839"
"AT1G07230","23.2801643904","877"
"AT1G07240","17.4049409605","559"
"AT1G07250","13.9539418045","424"
"AT1G07260","2.1613981329","68"
"AT1G07270","0.614389522","20"
"AT1G07280","27.4306851274","1102"
"AT1G07290","0.9499804373","20"
"AT1G07300","6.045946926","81"
"AT1G07310","25.1463679214","666"
"AT1G07320","147.5213951778","3738"
"AT1G07330","0.0533152286","3"
"AT1G07340","0","0"
"AT1G07350","36.3032392086","1076"
"AT1G07360","19.229088923","594"
"AT1G07370","11.8286466598","222"
"AT1G07380","4.3373305543","185"
"AT1G07390","2.0921708996","135"
"AT1G07400","13.5136463495","201"
"AT1G07410","3.1245548622","43"
"AT1G07420","20.1610689276","529"
"AT1G07430","6.5519633161","219"
"AT1G07440","17.2105427654","396"
"AT1G07450","0.2813403603","5"
"AT1G07460","0","0"
"AT1G07470","29.2498853114","830"
"AT1G07473","0.356242664","6"
"AT1G07476","0.0734422627","1"
"AT1G07480","16.1185148813","624"
"AT1G07485","0.662977284","9"
"AT1G07490","0.2563615432","3"
"AT1G07500","2.1944548102","16"
"AT1G07510","16.9831393007","923"
"AT1G07520","13.5318188006","553"
"AT1G07530","19.8225331348","1010"
"AT1G07540","0","0"
"AT1G07550","0","0"
"AT1G07560","0","0"
"AT1G07570","3.7048467217","127"
"AT1G07580","0","0"
"AT1G07590","312.5076529259","13594"
"AT1G07600","1.9877308063","5"
"AT1G07610","65.545532077","550"
"AT1G07615","6.0508864252","181"
"AT1G07620","9.9140615512","378"
"AT1G07630","27.336744425","1166"
"AT1G07640","13.1074192717","444"
"AT1G07650","35.7413366319","2277"
"AT1G07645","0","0"
"AT1G07660","40.4765200346","531"
"AT1G07670","40.0218192843","2587"
"AT1G07680","0","0"
"AT1G07690","0","0"
"AT1G07700","17.6243836875","523"
"AT1G07705","11.9318745434","567"
"AT1G07702","0","0"
"AT1G07710","0.336160357","11"
"AT1G07720","39.1866930392","1285"
"AT1G07725","0.6436002174","29"
"AT1G07728","0","258"
"AT1G07740","2.4148910157","120"
"AT1G07730","0.0937801201","2"
"AT1G07745","3.5017895907","108"
"AT1G07747","0.3809817379","2"
"AT1G07750","21.8436714664","563"
"AT1G07760","0","0"
"AT1G07770","282.2949079324","3755"
"AT1G07780","5.7332603149","175"
"AT1G07790","27.9951025169","372"
"AT1G07795","0","0"
"AT1G07810","22.1546488054","1417"
"AT1G07820","54.5615813464","728"
"AT1G07830","19.2337509835","302"
"AT1G07840","8.9225873243","249"
"AT1G07850","0.2361805608","7"
"AT1G07870","26.7705884265","1142"
"AT1G07860","0","0"
"AT1G07880","4.6657437495","121"
"AT1G07885","0.4460274004","4"
"AT1G07890","388.7925878076","11245"
"AT1G07900","13.9058334327","151"
"AT1G07901","4.302852569","12"
"AT1G07910","4.3105362343","327"
"AT1G07920","330.9220623059","10756"
"AT1G07930","348.8418064353","11495"
"AT1G07940","230.1310043187","8516"
"AT1G07950","15.7140608268","229"
"AT1G07960","18.5862118854","438"
"AT1G07970","6.085690209","272"
"AT1G07980","12.5035452288","240"
"AT1G07985","0.4383065533","6"
"AT1G07990","20.7170131393","1104"
"AT1G08000","5.8719077062","172"
"AT1G08005","0","0"
"AT1G08010","7.6650283264","199"
"AT1G08030","10.2939447441","363"
"AT1G08032","0","0"
"AT1G08035","0.4745793275","5"
"AT1G08040","15.4719874241","464"
"AT1G08050","30.7070616422","1293"
"AT1G08060","5.0282651948","605"
"AT1G08065","0","0"
"AT1G08070","1.1135903656","49"
"AT1G08080","0.7663986532","12"
"AT1G08090","0.4908648918","17"
"AT1G08100","0","0"
"AT1G08110","56.1517025642","1283"
"AT1G08115","0","19"
"AT1G08120","0.2619931722","5"
"AT1G08125","11.1404315077","268"
"AT1G08130","10.2448304675","510"
"AT1G08135","0","0"
